question_type;scene_number;seed;question;answer;question_object_ids;container_id
existence;18;185461035;Is there an egg somewhere in the room?;True;[5];36;
existence;18;540972375;Is there an egg somewhere nearby?;False;[5];36;
existence;18;502149837;Please tell me if there is a plate somewhere in the room.;False;[4];36;
existence;18;281085539;Is there a plate somewhere in the room?;True;[4];36;
existence;18;328466773;Do we have any eggs?;True;[5];36;
existence;18;254257929;Please tell me if there is an egg somewhere in the room.;False;[5];36;
existence;18;558106938;Is there an apple somewhere nearby?;True;[9];36;
existence;18;983427344;Is there an apple somewhere in the room?;False;[9];36;
existence;19;56066408;Please tell me if there is an apple somewhere in the room.;True;[9];36;
existence;19;786099667;I think an apple is in the room. Is that correct?;False;[9];36;
existence;19;856408923;Is there a mug somewhere in the room?;True;[13];36;
existence;19;38086525;Please tell me if there is a mug somewhere in the room.;False;[13];36;
existence;19;851705746;I think a spoon is in the room. Is that correct?;False;[1];36;
existence;19;333310624;Please tell me if there is a spoon somewhere in the room.;True;[1];36;
existence;19;571358050;I think a tomato is in the room. Is that correct?;True;[6];36;
existence;19;189520544;Is there a tomato somewhere nearby?;False;[6];36;
existence;19;418649106;Please tell me if there is a head of lettuce somewhere in the room.;True;[8];36;
existence;19;221252149;I think a head of lettuce is in the room. Is that correct?;False;[8];36;
existence;19;124655842;Is there a spoon somewhere nearby?;False;[1];36;
existence;19;567036400;I think a spoon is in the room. Is that correct?;True;[1];36;
existence;20;114630136;Is there an apple in the room?;False;[9];36;
existence;20;177576060;I think an apple is in the room. Is that correct?;True;[9];36;
existence;20;376566742;Please tell me if there is a bowl somewhere in the room.;False;[7];36;
existence;20;805017059;Is there a bowl somewhere in the room?;True;[7];36;
existence;20;396981402;Is there a fork in the room?;False;[3];36;
existence;20;93830837;Please tell me if there is a fork somewhere in the room.;True;[3];36;
existence;20;103081577;Is there an egg in the room?;True;[5];36;
existence;20;344042914;Is there an egg somewhere in the room?;False;[5];36;
existence;20;833484020;Do we have any loaves of bread?;True;[12];36;
existence;20;866192595;Is there a loaf of bread in the room?;False;[12];36;
existence;20;130339406;Is there a knife in the room?;True;[10];36;
existence;20;142943871;Is there a knife somewhere nearby?;False;[10];36;
existence;22;967496519;Is there a tomato somewhere in the room?;True;[6];36;
existence;22;326370043;Is there a tomato in the room?;False;[6];36;
existence;22;553889599;I think a loaf of bread is in the room. Is that correct?;True;[12];36;
existence;22;36291339;I think a loaf of bread is in the room. Is that correct?;False;[12];36;
existence;22;265821517;Do we have any spoons?;True;[1];36;
existence;22;770485563;Is there a spoon somewhere in the room?;False;[1];36;
existence;22;820789993;Is there a mug somewhere in the room?;True;[13];36;
existence;22;999858708;Is there a mug in the room?;False;[13];36;
existence;22;240584511;I think a mug is in the room. Is that correct?;True;[13];36;
existence;22;969793108;Is there a mug somewhere in the room?;False;[13];36;
existence;22;668005896;I think a plate is in the room. Is that correct?;True;[4];36;
existence;22;982302250;Is there a plate in the room?;False;[4];36;
existence;23;499910861;I think a tomato is in the room. Is that correct?;True;[6];36;
existence;23;290868885;I think a tomato is in the room. Is that correct?;False;[6];36;
existence;23;154506330;Is there an apple somewhere in the room?;True;[9];36;
existence;23;469027892;Please tell me if there is an apple somewhere in the room.;False;[9];36;
existence;23;733746641;Do we have any eggs?;True;[5];36;
existence;23;621770410;Is there an egg in the room?;False;[5];36;
existence;23;573902169;Is there a bowl in the room?;True;[7];36;
existence;23;606986451;Is there a bowl somewhere nearby?;False;[7];36;
existence;23;479042510;I think a tomato is in the room. Is that correct?;True;[6];36;
existence;23;552787080;Is there a tomato somewhere nearby?;False;[6];36;
existence;23;340900373;I think a potato is in the room. Is that correct?;True;[2];36;
existence;23;378827206;Is there a potato somewhere in the room?;False;[2];36;
existence;24;260557784;Is there a potato in the room?;True;[2];36;
existence;24;851231250;Please tell me if there is a potato somewhere in the room.;False;[2];36;
existence;24;287677972;Is there a tomato somewhere in the room?;False;[6];36;
existence;24;865635934;Is there a tomato in the room?;True;[6];36;
existence;24;352921198;Is there a knife somewhere nearby?;True;[10];36;
existence;24;611977286;Is there a knife somewhere nearby?;False;[10];36;
existence;24;688220792;Is there a tomato somewhere in the room?;True;[6];36;
existence;24;166451061;Is there a tomato in the room?;False;[6];36;
existence;24;40100802;I think a bowl is in the room. Is that correct?;True;[7];36;
existence;24;703991097;Is there a bowl somewhere nearby?;False;[7];36;
existence;24;673897680;Is there a head of lettuce in the room?;False;[8];36;
existence;24;287499948;Is there a head of lettuce somewhere in the room?;True;[8];36;
existence;25;757763294;Please tell me if there is a potato somewhere in the room.;True;[2];36;
existence;25;551143320;Do we have any potatoes?;False;[2];36;
existence;25;678221421;I think a mug is in the room. Is that correct?;True;[13];36;
existence;25;792434950;Is there a mug in the room?;False;[13];36;
existence;25;35580682;Is there a bowl in the room?;True;[7];36;
existence;25;808437698;Please tell me if there is a bowl somewhere in the room.;False;[7];36;
existence;25;486565233;Please tell me if there is a spoon somewhere in the room.;True;[1];36;
existence;25;926605416;Please tell me if there is a spoon somewhere in the room.;False;[1];36;
existence;25;592422144;Do we have any potatoes?;False;[2];36;
existence;25;61070450;Please tell me if there is a potato somewhere in the room.;True;[2];36;
existence;25;589661249;Is there an egg in the room?;False;[5];36;
existence;25;856825144;Do we have any eggs?;True;[5];36;
existence;26;144626911;Is there a bowl in the room?;False;[7];36;
existence;26;806334134;Is there a bowl somewhere in the room?;True;[7];36;
existence;26;382308815;Please tell me if there is a mug somewhere in the room.;False;[13];36;
existence;26;460020584;I think a mug is in the room. Is that correct?;True;[13];36;
existence;26;386253079;Do we have any apples?;True;[9];36;
existence;26;607742196;Is there an apple somewhere nearby?;False;[9];36;
existence;26;518629913;Is there a loaf of bread somewhere in the room?;True;[12];36;
existence;26;171218890;Is there a loaf of bread somewhere in the room?;False;[12];36;
existence;26;777436192;Is there a mug somewhere in the room?;True;[13];36;
existence;26;92313080;Is there a mug somewhere nearby?;False;[13];36;
existence;26;565398103;Do we have any eggs?;False;[5];36;
existence;26;789977831;I think an egg is in the room. Is that correct?;True;[5];36;
existence;27;218217152;Is there a spoon somewhere nearby?;False;[1];36;
existence;27;221342058;I think a spoon is in the room. Is that correct?;True;[1];36;
existence;27;332999275;Is there a potato somewhere nearby?;True;[2];36;
existence;27;825605067;Is there a potato somewhere nearby?;False;[2];36;
existence;27;772227726;I think a bowl is in the room. Is that correct?;False;[7];36;
existence;27;552901035;Is there a bowl in the room?;True;[7];36;
existence;27;303867139;Is there a plate somewhere in the room?;True;[4];36;
existence;27;87161979;Is there a plate somewhere in the room?;False;[4];36;
existence;27;137861447;Is there an egg somewhere nearby?;False;[5];36;
existence;27;524719116;Do we have any eggs?;True;[5];36;
existence;27;503700878;Please tell me if there is an egg somewhere in the room.;False;[5];36;
existence;27;917774194;I think an egg is in the room. Is that correct?;True;[5];36;
existence;28;962709660;Is there a bowl somewhere nearby?;True;[7];36;
existence;28;874073458;Please tell me if there is a bowl somewhere in the room.;False;[7];36;
existence;28;964948881;Please tell me if there is an egg somewhere in the room.;True;[5];36;
existence;28;946439614;Is there an egg somewhere in the room?;False;[5];36;
existence;28;115561552;Is there a knife somewhere nearby?;False;[10];36;
existence;28;286071558;Do we have any knives?;True;[10];36;
existence;28;236458611;I think a spoon is in the room. Is that correct?;True;[1];36;
existence;28;858558636;Is there a spoon somewhere in the room?;False;[1];36;
existence;28;619971111;Is there a loaf of bread in the room?;True;[12];36;
existence;28;141595970;Do we have any loaves of bread?;False;[12];36;
existence;28;215849839;Is there a bowl somewhere nearby?;False;[7];36;
existence;28;385043664;Please tell me if there is a bowl somewhere in the room.;True;[7];36;
existence;29;862248406;Is there a fork in the room?;True;[3];36;
existence;29;125123923;Is there a fork somewhere in the room?;False;[3];36;
existence;29;475472868;Is there an apple somewhere in the room?;False;[9];36;
existence;29;794759468;Please tell me if there is an apple somewhere in the room.;True;[9];36;
existence;29;999151262;Is there a knife in the room?;False;[10];36;
existence;29;364688559;Is there a knife in the room?;True;[10];36;
existence;29;445141787;Is there an apple somewhere in the room?;True;[9];36;
existence;29;17068372;Is there an apple somewhere in the room?;False;[9];36;
existence;29;60378823;I think an apple is in the room. Is that correct?;True;[9];36;
existence;29;105580164;I think an apple is in the room. Is that correct?;False;[9];36;
existence;29;829178096;Is there a head of lettuce somewhere in the room?;True;[8];36;
existence;29;783606782;Is there a head of lettuce in the room?;False;[8];36;
existence;30;996203531;Is there a fork somewhere in the room?;True;[3];36;
existence;30;655249766;Is there a fork in the room?;False;[3];36;
existence;30;462666090;Is there a fork somewhere in the room?;True;[3];36;
existence;30;182748128;Do we have any forks?;False;[3];36;
existence;30;596047028;Is there an egg somewhere nearby?;True;[5];36;
existence;30;315226664;Is there an egg somewhere in the room?;False;[5];36;
existence;30;865417639;Is there a plate somewhere nearby?;True;[4];36;
existence;30;852460047;I think a plate is in the room. Is that correct?;False;[4];36;
existence;30;644133636;Is there a loaf of bread somewhere nearby?;False;[12];36;
existence;30;979088354;Is there a loaf of bread somewhere nearby?;True;[12];36;
existence;30;717723804;Is there a tomato in the room?;True;[6];36;
existence;30;859760205;Do we have any tomatoes?;False;[6];36;
existence;6;323667710;Please tell me if there is a bowl somewhere in the room.;True;[7];36;
existence;6;821940992;Is there a bowl in the room?;False;[7];36;
existence;6;598003098;Is there a bowl in the room?;True;[7];36;
existence;6;673948016;Do we have any bowls?;False;[7];36;
existence;6;518257842;Is there a tomato somewhere in the room?;False;[6];36;
existence;6;725352753;Please tell me if there is a tomato somewhere in the room.;True;[6];36;
existence;6;300551097;Do we have any loaves of bread?;True;[12];36;
existence;6;59220378;Please tell me if there is a loaf of bread somewhere in the room.;False;[12];36;
existence;6;722875561;Please tell me if there is a tomato somewhere in the room.;True;[6];36;
existence;6;17861410;Do we have any tomatoes?;False;[6];36;
existence;6;277269091;Is there a potato somewhere nearby?;True;[2];36;
existence;6;118237539;Do we have any potatoes?;False;[2];36;
existence;8;859048662;Do we have any apples?;True;[9];36;
existence;8;935925343;Do we have any apples?;False;[9];36;
existence;8;793705918;Please tell me if there is a mug somewhere in the room.;True;[13];36;
existence;8;852998521;Do we have any mugs?;False;[13];36;
existence;8;769649781;Is there a mug in the room?;True;[13];36;
