question_type;scene_number;seed;question;answer;question_object_ids;container_id
counting;29;3177980;Please tell me how many knives there are somewhere in the room?;0;[10];36;
counting;29;74497033;Count the number of knives in this room.;1;[10];36;
counting;29;822819471;There are between 0 and 3 knives in the room. How many are there?;2;[10];36;
counting;29;178628087;Count the number of knives in this room.;3;[10];36;
counting;29;867816903;How many bowls are there in the room?;0;[7];36;
counting;29;916439431;Please tell me how many bowls are around here?;1;[7];36;
counting;29;625447800;Please tell me how many bowls are around here?;2;[7];36;
counting;29;510963035;There are between 0 and 3 bowls in the room. How many are there?;3;[7];36;
counting;30;249837011;Please tell me how many spoons there are somewhere in the room?;0;[1];36;
counting;30;670259255;Please tell me how many spoons there are somewhere in the room?;1;[1];36;
counting;30;640744470;Please tell me how many spoons there are somewhere in the room?;2;[1];36;
counting;30;592937968;Please tell me how many spoons there are somewhere in the room?;3;[1];36;
counting;8;855653149;Please tell me how many plates there are somewhere in the room?;0;[4];36;
counting;8;460186053;How many plates are there in the room?;1;[4];36;
counting;8;410790411;Count the number of plates in this room.;2;[4];36;
counting;8;788717852;How many plates are there in the room?;3;[4];36;
counting;8;387568349;How many heads of lettuce are there in the room?;0;[8];36;
counting;8;289699765;Please tell me how many heads of lettuce there are somewhere in the room?;1;[8];36;
counting;8;876804866;Please tell me how many heads of lettuce there are somewhere in the room?;2;[8];36;
counting;8;862093552;Please tell me how many heads of lettuce are around here?;3;[8];36;
counting;9;868188501;Count the number of forks in this room.;0;[3];36;
counting;9;235171825;There are between 0 and 3 forks in the room. How many are there?;1;[3];36;
counting;9;331276668;Count the number of forks in this room.;2;[3];36;
counting;9;104483633;Please tell me how many forks are around here?;3;[3];36;
counting;9;121595880;Please tell me how many heads of lettuce are around here?;0;[8];36;
counting;9;748958172;Please tell me how many heads of lettuce are around here?;1;[8];36;
counting;9;797860469;How many heads of lettuce are there in the room?;2;[8];36;
counting;9;150785973;There are between 0 and 3 heads of lettuce in the room. How many are there?;3;[8];36;
counting;9;954654265;Please tell me how many tomatoes there are somewhere in the room?;0;[6];36;
counting;9;337112622;Count the number of tomatoes in this room.;1;[6];36;
counting;9;178983524;How many tomatoes are there in the room?;2;[6];36;
counting;9;31104455;There are between 0 and 3 tomatoes in the room. How many are there?;3;[6];36;
counting;10;814873931;Count the number of bowls in this room.;0;[7];36;
counting;10;359730499;Please tell me how many bowls are around here?;1;[7];36;
counting;10;751522055;Count the number of bowls in this room.;2;[7];36;
counting;10;340697276;Count the number of bowls in this room.;3;[7];36;
counting;10;827848775;There are between 0 and 3 bowls in the room. How many are there?;0;[7];36;
counting;10;670011738;Please tell me how many bowls there are somewhere in the room?;1;[7];36;
counting;10;382982527;There are between 0 and 3 bowls in the room. How many are there?;2;[7];36;
counting;10;623404191;There are between 0 and 3 bowls in the room. How many are there?;3;[7];36;
counting;10;142319587;There are between 0 and 3 plates in the room. How many are there?;0;[4];36;
counting;10;206588295;Please tell me how many plates are around here?;1;[4];36;
counting;10;127450209;Please tell me how many plates are around here?;2;[4];36;
counting;10;359065840;Please tell me how many plates there are somewhere in the room?;3;[4];36;
counting;11;579004162;How many potatoes are there in the room?;0;[2];36;
counting;11;627677572;Please tell me how many potatoes there are somewhere in the room?;1;[2];36;
counting;11;478517573;Please tell me how many potatoes are around here?;2;[2];36;
counting;11;221575755;Please tell me how many potatoes there are somewhere in the room?;3;[2];36;
counting;11;499958167;There are between 0 and 3 mugs in the room. How many are there?;0;[13];36;
counting;11;941818199;Please tell me how many mugs there are somewhere in the room?;1;[13];36;
counting;11;622945408;How many mugs are there in the room?;2;[13];36;
counting;11;376561585;Count the number of mugs in this room.;3;[13];36;
counting;11;68822916;How many apples are there in the room?;0;[9];36;
counting;11;215954764;How many apples are there in the room?;1;[9];36;
counting;11;107955458;Please tell me how many apples there are somewhere in the room?;2;[9];36;
counting;11;383779494;Count the number of apples in this room.;3;[9];36;
counting;11;560441916;There are between 0 and 3 potatoes in the room. How many are there?;0;[2];36;
counting;11;470024481;Please tell me how many potatoes are around here?;1;[2];36;
counting;11;969744865;Please tell me how many potatoes are around here?;2;[2];36;
counting;11;26525799;There are between 0 and 3 potatoes in the room. How many are there?;3;[2];36;
counting;13;408072559;There are between 0 and 3 knives in the room. How many are there?;0;[10];36;
counting;13;738909961;How many knives are there in the room?;1;[10];36;
counting;13;5961539;Please tell me how many knives are around here?;2;[10];36;
counting;13;94830993;Count the number of knives in this room.;3;[10];36;
counting;17;494223381;How many loaves of bread are there in the room?;0;[12];36;
counting;17;729758635;Count the number of loaves of bread in this room.;1;[12];36;
counting;17;902999804;Please tell me how many loaves of bread there are somewhere in the room?;2;[12];36;
counting;17;816317473;How many loaves of bread are there in the room?;3;[12];36;
counting;17;746752287;Please tell me how many mugs there are somewhere in the room?;0;[13];36;
counting;17;69512702;Count the number of mugs in this room.;1;[13];36;
counting;17;725554161;Count the number of mugs in this room.;2;[13];36;
counting;17;64417758;Please tell me how many mugs are around here?;3;[13];36;
counting;18;176797437;Count the number of loaves of bread in this room.;0;[12];36;
counting;18;769883544;Please tell me how many loaves of bread are around here?;1;[12];36;
counting;18;508304885;There are between 0 and 3 loaves of bread in the room. How many are there?;2;[12];36;
counting;18;615259664;Please tell me how many loaves of bread are around here?;3;[12];36;
counting;18;396067123;Count the number of eggs in this room.;0;[5];36;
counting;18;10149206;Count the number of eggs in this room.;1;[5];36;
counting;18;316549301;There are between 0 and 3 eggs in the room. How many are there?;2;[5];36;
counting;18;995936617;Please tell me how many eggs are around here?;3;[5];36;
counting;19;939056086;How many loaves of bread are there in the room?;0;[12];36;
counting;19;124165449;Please tell me how many loaves of bread are around here?;1;[12];36;
counting;19;461504522;There are between 0 and 3 loaves of bread in the room. How many are there?;2;[12];36;
counting;19;218762133;Please tell me how many loaves of bread there are somewhere in the room?;3;[12];36;
counting;19;236089824;Please tell me how many potatoes are around here?;0;[2];36;
counting;19;540232488;There are between 0 and 3 potatoes in the room. How many are there?;1;[2];36;
counting;19;623079562;Please tell me how many potatoes are around here?;2;[2];36;
counting;19;132352121;Please tell me how many potatoes there are somewhere in the room?;3;[2];36;
counting;19;767107042;Please tell me how many potatoes are around here?;0;[2];36;
counting;19;849416088;Please tell me how many potatoes are around here?;1;[2];36;
counting;19;229922880;There are between 0 and 3 potatoes in the room. How many are there?;2;[2];36;
counting;19;943730797;Please tell me how many potatoes are around here?;3;[2];36;
counting;19;440353701;How many loaves of bread are there in the room?;0;[12];36;
counting;19;37203172;There are between 0 and 3 loaves of bread in the room. How many are there?;1;[12];36;
counting;19;175054742;How many loaves of bread are there in the room?;2;[12];36;
counting;19;46719425;Please tell me how many loaves of bread there are somewhere in the room?;3;[12];36;
counting;20;811840445;How many bowls are there in the room?;0;[7];36;
counting;20;696533700;There are between 0 and 3 bowls in the room. How many are there?;1;[7];36;
counting;20;679594695;There are between 0 and 3 bowls in the room. How many are there?;2;[7];36;
counting;20;416822203;There are between 0 and 3 bowls in the room. How many are there?;3;[7];36;
counting;20;666697034;Count the number of mugs in this room.;0;[13];36;
counting;20;475040206;Please tell me how many mugs are around here?;1;[13];36;
counting;20;173125660;There are between 0 and 3 mugs in the room. How many are there?;2;[13];36;
counting;20;946226492;How many mugs are there in the room?;3;[13];36;
counting;20;802125180;Count the number of eggs in this room.;0;[5];36;
counting;20;746046946;There are between 0 and 3 eggs in the room. How many are there?;1;[5];36;
counting;20;563692491;How many eggs are there in the room?;2;[5];36;
counting;20;653947748;There are between 0 and 3 eggs in the room. How many are there?;3;[5];36;
counting;20;183342953;Please tell me how many tomatoes are around here?;0;[6];36;
counting;20;892228405;There are between 0 and 3 tomatoes in the room. How many are there?;1;[6];36;
counting;20;82340951;Please tell me how many tomatoes there are somewhere in the room?;2;[6];36;
counting;20;203642992;How many tomatoes are there in the room?;3;[6];36;
counting;22;50282312;How many forks are there in the room?;0;[3];36;
counting;22;260911523;How many forks are there in the room?;1;[3];36;
counting;22;148608760;There are between 0 and 3 forks in the room. How many are there?;2;[3];36;
counting;22;846945543;There are between 0 and 3 forks in the room. How many are there?;3;[3];36;
counting;22;475532774;Please tell me how many potatoes are around here?;0;[2];36;
counting;22;492771588;There are between 0 and 3 potatoes in the room. How many are there?;1;[2];36;
counting;22;532386270;Count the number of potatoes in this room.;2;[2];36;
counting;22;578386830;How many potatoes are there in the room?;3;[2];36;
counting;23;585635474;How many plates are there in the room?;0;[4];36;
counting;23;407559383;Please tell me how many plates are around here?;1;[4];36;
counting;23;711577556;How many plates are there in the room?;2;[4];36;
